reporter,date,document_id,title,year,abstract,authors,document_type,pubtitle,document_url
mo,1932-04-30,530910054,"EMMETT SCOTT DOUBTS GRASTY STATEMENT: ""UNTHINKABLE"" THAT BOOKER T. COULD GIVE SUCH ADVICE. SAY LEADER WAS OFT MISQUOTED GRASTY SAID HE ADVISED AGAINST COLORED.",1932,That it was unthinkable that the late Booker T. Washington could have advised against the employment of colored attendants at the Cheltenham...,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/emmett-scott-doubts-grasty-statement/docview/530910054/sem-2?accountid=14696
mo,1932-05-07,530954779,"Virginia Reform School Got Colored Instructors Through Booker T.--Arnold: It is Strange Educator Should Reverse Himself in Regards to Cheltenham, Writer Points Out.",1932,"An interview which is alleged to have taken place between the late Booker T. Washington and Mr. Nathaniel G. Grasty, white secretary for the...","Arnold, Henry",articl e,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/virginia-reform-school-got-colored-instructors/docview/530954779/sem-2?accountid=14696
mo,1932-05-14,530950191,LOOKING AT THE STARS with RALPH MATTHEWS: PAUL ROBESON Has He a Right to be Sore with the Tabloid Papers?,1932,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/looking-at-stars-with-ralph-matthews/docview/530950191/sem-2?accountid=14696
mo,1932-05-21,530974818,Held for Stealing 15 Pounds of Beef,1932,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/held-stealing-15-pounds-beef/docview/530974818/sem-2?accountid=14696
mo,1932-05-28,530980853,HELD FOR COURT ON NUMBERS CHARGE,1932,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/held-court-on-numbers-charge/docview/530980853/sem-2?accountid=14696
mo,1932-06-04,530922330,Second Offenders Sent to Reformatory,1932,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/second-offenders-sent-reformatory/docview/530922330/sem-2?accountid=14696
mo,1932-06-25,530927768,Afro Offers Extra $100 for Spanking Letters; Game Getting Interesting: The Rules,1932,Here are the rules:,NA,front_page,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/afro-offers-extra-100-spanking-letters-game/docview/530927768/sem-2?accountid=14696
mo,1932-06-25,530950774,LOCAL SHRINERS JOURNEY TO D.C.,1932,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/local-shriners-journey-d-c/docview/530950774/sem-2?accountid=14696
mo,1932-07-02,530928942,"Atlantic City, Brooklyn Md., and D. C. Mothers get $100 Spanking Award",1932,Saturday is the last day. No more spanking letters will be received after Saturday.,NA,front_page,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/atlantic-city-brooklyn-md-d-c-mothers-get-100/docview/530928942/sem-2?accountid=14696
mo,1932-07-16,530974941,Four Boys Sent to Cheltenham Farms,1932,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/four-boys-sent-cheltenham-farms/docview/530974941/sem-2?accountid=14696
mo,1932-07-30,530943590,Five Boys Sent to Reform School,1932,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/five-boys-sent-reform-school/docview/530943590/sem-2?accountid=14696
mo,1932-08-06,530951279,53-YEAR-OLD AGENT NOT WED TO STUDENT: SAMUEL FREDERICK DENIES REPORTED MARRIAGE TO COPPIN NORMAL SENIOR,1932,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/53-year-old-agent-not-wed-student/docview/530951279/sem-2?accountid=14696
mo,1932-10-15,530940443,2 BOYS SENT TO CHELTENHAM REFORM SCHOOL: JUVENILE COURT CROWDED WITH YOUTHFUL VIOLATORS. 10 CITED BY LOCAL POLICE THREE GIRLS INCLUDED IN GROUP TO BE TRIED.,1932,"Cited on charges, two boys were ordered held for Cheltenham Reformatory, while three girls whom police accused of being incorrigible, were cited for hearings in the...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/2-boys-sent-cheltenham-reform-school/docview/530940443/sem-2?accountid=14696
mo,1932-10-15,530953484,"Boy, 14, Held by Police for Violating Parole",1932,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/boy-14-held-police-violating-parole/docview/530953484/sem-2?accountid=14696
mo,1932-10-22,530941201,Five Youths Convicted Here,1932,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/five-youths-convicted-here/docview/530941201/sem-2?accountid=14696
mo,1932-10-29,530968697,Two Boys Ordered Sent to Reformatory,1932,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/two-boys-ordered-sent-reformatory/docview/530968697/sem-2?accountid=14696
mo,1932-11-12,530925089,Convicted Boy Sent to Reform School,1932,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/convicted-boy-sent-reform-school/docview/530925089/sem-2?accountid=14696
mo,1932-11-19,530944334,ELTON FAX SOON TO RECOVER,1932,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/elton-fax-soon-recover/docview/530944334/sem-2?accountid=14696
mo,1932-12-03,530975152,Three Boys Ordered To Reform School,1932,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/three-boys-ordered-reform-school/docview/530975152/sem-2?accountid=14696
mo,1933-01-07,531013869,"RITCHIE ASKS $47,500 TO AID INSTITUTIONS: $8,000 INCREASE FOR THE CHARITY RELIEF WORK IN STATE. PROVIDENT MAY GET $17,000 $5,000 MORE THAN WAS GRANTED IN 1932.",1933,"A total of $47,500 for colored institutions has been recommended to Governor Albert C. Ritchie to be included in the state budget for 1933 by the Board of State Aid...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/ritchie-asks-47-500-aid-institutions/docview/531013869/sem-2?accountid=14696
mo,1933-01-14,530998680,Two Boys Sent to Reform School,1933,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/two-boys-sent-reform-school/docview/530998680/sem-2?accountid=14696
mo,1933-01-28,530995336,RITCHIE BUDGET TO LEGISLATURE,1933,"Governor Albert C. Ritchie's 1934-35 birdget, reduced by $9,000,000, was sent to the legislature Tuesday.",NA,front_page,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/ritchie-budget-legislature/docview/530995336/sem-2?accountid=14696
mo,1933-02-18,531025547,WIFE FREED FROM PREACHER MATE,1933,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/wife-freed-preacher-mate/docview/531025547/sem-2?accountid=14696
mo,1933-02-25,531009868,Five Boys Sent to Reform School,1933,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/five-boys-sent-reform-school/docview/531009868/sem-2?accountid=14696
mo,1933-02-25,531029316,BLAME LOW WAGES FOR CRIME BOOST: Y. SOCIAL WORKER TELLS CIVIC LEAGUE DEPRESSION HITS KIDS. CHELTENHAM 1S GIVEN RAP FARMING CONTRACTS ALMOST LIKE PEONAGE.,1933,"That the increasing crime rate could not be ascribed to any one cause, but to several mutually interdependent causes, Mrs. Armamita. W.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/blame-low-wages-crime-boost/docview/531029316/sem-2?accountid=14696
mo,1933-03-18,530987608,Three Boys Ordered Sent to Reformatory: BALTIMORE,1933,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/three-boys-ordered-sent-reformatory/docview/530987608/sem-2?accountid=14696
mo,1933-03-25,531015012,Three Boys Held,1933,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/three-boys-held/docview/531015012/sem-2?accountid=14696
mo,1933-04-01,531042425,"WED 15 YEARS, ASKS DIVORCE",1933,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/wed-15-years-asks-divorce/docview/531042425/sem-2?accountid=14696
mo,1933-05-20,530999351,SCHOOL ROBBER GANG GOES TO CHELTENHAM: SAY BOYS BURGLARIZED 24 PUBLIC SCHOOLS IN BALTO. SEE INCREASE IN DELINQUENCY MORE JUVENILE ARRESTS THAN IN 1932.,1933,"Arraigned in the juvenile court to face charges of participation in a series of misdemeanors, or being minors without proper guardianship, nine boys were ordered sent...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/school-robber-gang-goes-cheltenham/docview/530999351/sem-2?accountid=14696
mo,1933-05-27,530976879,Six Boys Sent tot Cheltenham,1933,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/six-boys-sent-tot-cheltenham/docview/530976879/sem-2?accountid=14696
mo,1933-06-17,531007403,Two Escaped from Cheltenham,1933,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/two-escaped-cheltenham/docview/531007403/sem-2?accountid=14696
mo,1933-07-01,531000051,Crestmont and Willow Grove News,1933,"In retreat from the fury of old Sol the Young Dramatic Society of the Crestmont churches spent last Thursday under the shade trees along the Pennypack Creek, North Willow Grove.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/crestmont-willow-grove-news/docview/531000051/sem-2?accountid=14696
mo,1933-07-08,531002872,"Crestmont, Willow (Grove and LaMott",1933,"Graduation exercises of the Cheltenham Junior High School were held last Wednesday evening. The Larmottonians among the graduates were: Ada Mann. Leola Jackson, Kathryn Williams, Lena Reed,...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/crestmont-willow-grove-lamott/docview/531002872/sem-2?accountid=14696
mo,1933-07-08,531050337,IS WITNESS AT BEER HEARING,1933,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/is-witness-at-beer-hearing/docview/531050337/sem-2?accountid=14696
mo,1933-07-22,530989585,Shaking Hands With the Scottsboro Boys,1933,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/shaking-hands-with-scottsboro-boys/docview/530989585/sem-2?accountid=14696
mo,1933-08-05,530999293,Youth Is Held As Cheltenham Runaway,1933,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/youth-is-held-as-cheltenham-runaway/docview/530999293/sem-2?accountid=14696
mo,1933-09-16,530967168,FRANKFORD,1933,None available.,"Starks, H",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/frankford/docview/530967168/sem-2?accountid=14696
ela,1933-09-23,531016027,Taking A Chief Down,1933,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/taking-chief-down/docview/531016027/sem-2?accountid=14696
ela,1933-12-23,531027323,8 BOYS SENT TO REFORM SCHOOL,1933,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/8-boys-sent-reform-school/docview/531027323/sem-2?accountid=14696
ela,1934-03-10,531058776,Travelers' Aid Society Has Strange Cases and Baffling,1934,"Officials of the Travelers' Aid Society, 10 E. Franklin Street, are still puzzling over the case of John Perry, young runaway, who is in Cheltenham because his parents...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/travelers-aid-society-has-strange-cases-baffling/docview/531058776/sem-2?accountid=14696
ela,1934-04-14,531024297,Other 59 -- No Title,1934,None available.,NA,other,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/other-59-no-title/docview/531024297/sem-2?accountid=14696
ela,1934-07-28,531020209,"Note from Inmate Cites Brutality at Cheltenham: Boy Charges That Clothing Is Taken, and Food Is Unfit for Dogs.",1934,"The charges that clothing is taken, brutal beatings administered, and poor food is served were lodged this week against Cheltenham, the reform school for boys,...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/note-inmate-cites-brutality-at-cheltenham/docview/531020209/sem-2?accountid=14696
ela,1934-09-08,531030939,Arrest Guard in Shooting at Cheltenham: Aubrey Bronson of Baltimore in Freedmen's Hospital Seriously Wounded. BOYS MUST EYES DOWN AS WHITE WOMEN PASS Morale at Low Ebb; Boys Escaping Daily.,1934,"Rigid silence on the part of officials at the boys' reformatory here causes mystery to surround the shooting of Aubrey Bronson, 19.",NA,front_page,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/arrest-guard-shooting-at-cheltenham/docview/531030939/sem-2?accountid=14696
ela,1934-09-08,531031023,Bronson Says Guard Threatened to Pine Box Him,1934,"Aubrey Bronson, 21, of 220 N. Carolino Street, Baltimore, Md., is in Freedmen's Hospital, suffering from a bullet wound in his chest, said by him...",NA,front_page,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/bronson-says-guard-threatened-pine-box-him/docview/531031023/sem-2?accountid=14696
ela,1934-09-08,531044336,They Don't Like This Life Much,1934,None available.,NA,photo_standalone,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/they-dont-like-this-life-much/docview/531044336/sem-2?accountid=14696
ela,1934-09-08,531069846,State Department Locates Missing Minister in Berlin,1934,None available.,NA,front_page,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/state-department-locates-missing-minister-berlin/docview/531069846/sem-2?accountid=14696
ela,1934-09-15,531039763,"Evangelist Out on $2000 Bail on Girl Charge: Girl's Mother Tells Crowded Court He Abused Her 15-Year-Old Daughter. COURT ROOM FILLED WITH CHURCH MEMBERS ""Pray for Me,"" Evangelist Says, ""I'm Framed.""",1934,"Charged with having a love affair with a 15-year-old girl, who is expected to become a mother in November, the Rev. Wilbur W.",Special to the AFRO-AMERCIAN,front_page,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/evangelist-out-on-2000-bail-girl-charge/docview/531039763/sem-2?accountid=14696
ela,1934-09-15,531057099,No operation Yet on Cheltenham Boy Shot Last Week,1934,"Aubrey Brunson, 21-year-old Baltimore boy, who was shot by a guard at the House of Reformation, in Cheltenham, Md.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/no-operation-yet-on-cheltenham-boy-shot-last-week/docview/531057099/sem-2?accountid=14696
